target_date,lead_months,point_id,series_id,input_kind,scenario,model_family,model,feature_set,y_hat,dy_hat
2024-08-01,8,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,1.1609093690812586,-0.3086441159248352
2024-09-01,9,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,17.83211157343545,-0.0320788623045762
2024-09-01,9,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,1.28263270804286,0.1217233389616012
2024-10-01,10,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,18.217077982175,0.3849664087395522
2024-10-01,10,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,1.3400881546139716,0.0574554465711116
2024-11-01,11,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,0.905169631578677
2024-11-01,11,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,1.3686284417808054,0.0285402871668338
2024-12-01,12,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,1.270144662357254
2024-12-01,12,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,1.4298001075685025,0.0611716657876968
2025-01-01,13,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,1.36672074444474
2025-01-01,13,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,1.7220186735093592,0.2922185659408569
2025-02-01,14,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,1.2437201536306557
2025-02-01,14,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,3.158362820237875,1.4363441467285156
2025-03-01,15,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,0.9542120935966336
2025-03-01,15,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,3.157918079715222,-0.0004447405226528
2025-04-01,16,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,0.6769226028032045
2025-04-01,16,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,3.6816608151011168,0.5237427353858948
2025-05-01,17,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,0.2880354680736092
2025-05-01,17,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,3.075609012465924,-0.6060518026351929
2025-06-01,18,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,18.87676096332712,-0.2448390366728712
2025-06-01,18,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,2.9507647892050444,-0.1248442232608795
2025-07-01,19,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,18.34395277058156,-0.5328081927455646
2025-07-01,19,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,2.420131518464536,-0.530633270740509
2025-08-01,20,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,17.83127616482297,-0.5126766057585903
2025-08-01,20,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,1.9406297942213715,-0.479501724243164
2025-09-01,21,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,17.717536293783528,-0.1137398710394405
2025-09-01,21,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,2.103021307807416,0.1623915135860443
2025-10-01,22,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,18.084947312173163,0.3674110183896343
2025-10-01,22,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,2.188577941577881,0.0855566337704658
2025-11-01,23,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.038896928364647,0.9539496161914832
2025-11-01,23,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,2.4137477045468985,0.225169762969017
2025-12-01,24,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,1.2002869576625903
2025-12-01,24,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,2.982223070185632,0.5684753656387329
2026-01-01,25,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,1.3329652253112203
2026-01-01,25,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,3.133482701104134,0.1512596309185028
2026-02-01,26,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,1.2180491025058042
2026-02-01,26,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,4.453508741181343,1.3200260400772097
2026-03-01,27,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,0.9771846648817838
2026-03-01,27,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,4.466101613786071,0.0125928726047277
2026-04-01,28,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,0.7118997402808801
2026-04-01,28,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,5.407861855771392,0.941760241985321
2026-05-01,29,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,0.2460311524540384
2026-05-01,29,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,4.525693622376769,-0.8821682333946228
2026-06-01,30,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,18.887738457504227,-0.2338615424957656
2026-06-01,30,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,3.998525050427764,-0.5271685719490051
2026-07-01,31,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,18.25311949896333,-0.6346189585408993
2026-07-01,31,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,3.644292590167373,-0.3542324602603912
2026-08-01,32,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,17.690353455670977,-0.5627660432923528
2026-08-01,32,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,3.072032448794692,-0.5722601413726807
2026-09-01,33,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,17.54743471139732,-0.1429187442736579
2026-09-01,33,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,3.33213916137442,0.2601067125797272
2026-10-01,34,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,17.841688069210417,0.2942533578130979
2026-10-01,34,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,3.362329817336052,0.0301906559616327
2026-11-01,35,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,18.673863015055563,0.8321749458451461
2026-11-01,35,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,3.4818841656260187,0.1195543482899665
2026-12-01,36,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,1.1820734764090166
2026-12-01,36,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,3.5439264615587884,0.0620422959327697
2027-01-01,37,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,1.3154975946910916
2027-01-01,37,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,3.759759067516773,0.2158326059579849
2027-02-01,38,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,1.1924857377679197
2027-02-01,38,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,5.674996851902455,1.9152377843856807
2027-03-01,39,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,0.9912726868941544
2027-03-01,39,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,7.397516130428761,1.7225192785263062
2027-04-01,40,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,0.6967729839189306
2027-04-01,40,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,9.937250493984669,2.539734363555908
2027-05-01,41,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,0.2293978499354764
2027-05-01,41,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,9.096529780846089,-0.8407207131385803
2027-06-01,42,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,18.87891626580053,-0.2426837341994631
2027-06-01,42,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,8.4094939818196,-0.6870357990264893
2027-07-01,43,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,18.280826173281923,-0.5980900925186072
2027-07-01,43,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,7.820613144855946,-0.5888808369636536
2027-08-01,44,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,17.810463968550888,-0.4703622047310359
2027-08-01,44,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,6.525942920666187,-1.2946702241897583
2027-09-01,45,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,17.729618640855204,-0.0808453276956829
2027-09-01,45,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,6.36914437912032,-0.1567985415458679
2027-10-01,46,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,18.084630614113117,0.3550119732579082
2027-10-01,46,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,6.081442086916416,-0.2877022922039032
2027-11-01,47,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,18.972403622357803,0.8877730082446905
2027-11-01,47,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,5.943298383574932,-0.138143703341484
2027-12-01,48,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,1.1595326877846697
2027-12-01,48,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,6.095089240889996,0.1517908573150634
2028-01-01,49,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,1.2564960671559493
2028-01-01,49,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,6.318279846530407,0.2231906056404113
2028-02-01,50,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,1.180702999780778
2028-02-01,50,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,8.580001695971935,2.2617218494415283
2028-03-01,51,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,1.0097756511185307
2028-03-01,51,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,11.642899999999996,3.1024091243743896
2028-04-01,52,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,0.6674184250917915
2028-04-01,52,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,11.642899999999996,1.4034332036972046
2028-05-01,53,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,0.2004490098253064
2028-05-01,53,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,11.642899999999996,0.5129155516624451
2028-06-01,54,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,18.920106953340348,-0.2014930466596469
2028-06-01,54,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,11.086033711814876,-0.5568662881851196
2028-07-01,55,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,18.33654233846641,-0.5835646148739374
2028-07-01,55,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,10.688682893896098,-0.3973508179187774
2028-08-01,56,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,17.849695079431957,-0.4868472590344537
2028-08-01,56,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,9.52398024001121,-1.1647026538848877
2028-09-01,57,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,17.798031233408054,-0.0516638460239015
2028-09-01,57,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,8.688406507158275,-0.8355737328529358
2028-10-01,58,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,18.197256744031176,0.3992255106231204
2028-10-01,58,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,8.147211054944988,-0.5411954522132874
2028-11-01,59,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.08502471217964,0.8877679681484623
2028-11-01,59,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,7.686107406997676,-0.4611036479473114
2028-12-01,60,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,1.1865943378550676
2028-12-01,60,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,7.527160326623912,-0.158947080373764
2029-01-01,61,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,1.2972970157470178
2029-01-01,61,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,7.221544424676891,-0.3056159019470215
2029-02-01,62,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,1.1911917066385842
2029-02-01,62,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,10.629966894769664,3.408422470092773
2029-03-01,63,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,0.9710997806122558
2029-03-01,63,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,11.642899999999996,2.5205512046813965
2029-04-01,64,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,0.6794711523576332
2029-04-01,64,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,11.642899999999996,2.1172049045562744
2029-05-01,65,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,0.2592843974093856
2029-05-01,65,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,11.642899999999996,0.7810156345367432
2029-06-01,66,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,18.903221118801863,-0.2183788811981271
2029-06-01,66,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,11.642899999999996,1.444691181182861
2029-07-01,67,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,18.27003809507562,-0.6331830237262467
2029-07-01,67,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,11.642899999999996,0.4836305379867553
2029-08-01,68,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,17.726072819018796,-0.5439652760568231
2029-08-01,68,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,10.86090017356872,-0.7819998264312744
2029-09-01,69,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,17.594721586508015,-0.1313512325107821
2029-09-01,69,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,11.079914847993846,0.2190146744251251
2029-10-01,70,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,17.924961293255375,0.3302397067473582
2029-10-01,70,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,11.642899999999996,0.7411949038505554
2029-11-01,71,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,18.77205146756809,0.8470901743127149
2029-11-01,71,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,11.177279094839092,-0.4656209051609039
2029-12-01,72,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,1.2013557517482911
2029-12-01,72,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,11.642899999999996,0.5578125715255737
2030-01-01,73,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,1.2842035999274697
2030-01-01,73,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,11.642899999999996,0.0664102137088775
2030-02-01,74,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,1.1711134310957287
2030-02-01,74,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,11.642899999999996,1.2144306898117063
2030-03-01,75,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,0.9291819488273804
2030-03-01,75,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,11.642899999999996,1.7873456478118896
2030-04-01,76,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,0.6360007746554409
2030-04-01,76,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,11.642899999999996,2.510312795639038
2030-05-01,77,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,0.2293371324942192
2030-05-01,77,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,11.642899999999996,1.362847089767456
2030-06-01,78,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,18.919446371811947,-0.2021536281880457
2030-06-01,78,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,11.55898170419931,-0.0839182958006858
2030-07-01,79,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,18.37269034247093,-0.5467560293410173
2030-07-01,79,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,11.642899999999996,0.2094992101192474
2030-08-01,80,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,17.8939041111673,-0.4787862313036299
2030-08-01,80,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,10.208009252929685,-1.4348907470703125
2030-09-01,81,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,17.774905749565992,-0.1189983616013076
2030-09-01,81,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,10.447408909583087,0.2393996566534042
2030-10-01,82,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,18.11467110279247,0.3397653532264779
2030-10-01,82,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,11.642899999999996,1.339520812034607
2030-11-01,83,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,18.9836873820417,0.8690162792492302
2030-11-01,83,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,11.642899999999996,1.0251785516738892
2030-12-01,84,8028,Reservoir__8028,Reservoir,Desfavorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,1.1812042975044013
2030-12-01,84,8028,River__8028,River,Desfavorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,11.642899999999996,2.3249239921569824
2024-01-01,1,8028,Reservoir__8028,Reservoir,Favorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,17.578309536998805,1.3323616509548335
2024-01-01,1,8028,River__8028,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,1.7526724519729613,1.2836724519729614
2024-02-01,2,8028,Reservoir__8028,Reservoir,Favorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,18.699277686534263,1.1209681495354604
2024-02-01,2,8028,River__8028,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,2.9472912731170653,1.194618821144104
2024-03-01,3,8028,Reservoir__8028,Reservoir,Favorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,0.9145783693957508
2024-03-01,3,8028,River__8028,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,2.8641567113399504,-0.0831345617771148
2024-04-01,4,8028,Reservoir__8028,Reservoir,Favorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,0.7076548505721694
2024-04-01,4,8028,River__8028,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,3.075194451451301,0.211037740111351
2024-05-01,5,8028,Reservoir__8028,Reservoir,Favorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,0.3255556542415952
2024-05-01,5,8028,River__8028,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,2.249699923634529,-0.8254945278167725
2024-06-01,6,8028,Reservoir__8028,Reservoir,Favorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,18.884427217423845,-0.2371727825761477
2024-06-01,6,8028,River__8028,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,2.1746400030851363,-0.0750599205493927
2024-07-01,7,8028,Reservoir__8028,Reservoir,Favorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,18.320339169325592,-0.564088048098252
2024-07-01,7,8028,River__8028,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,1.7117105158567427,-0.4629294872283935
2024-08-01,8,8028,Reservoir__8028,Reservoir,Favorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,17.86478958658849,-0.455549582737104
2024-08-01,8,8028,River__8028,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,1.3514322074651717,-0.360278308391571
2024-09-01,9,8028,Reservoir__8028,Reservoir,Favorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,17.833324627232496,-0.0314649593559927
2024-09-01,9,8028,River__8028,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,1.46555894190073,0.1141267344355583
2024-10-01,10,8028,Reservoir__8028,Reservoir,Favorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,18.218909668914694,0.3855850416822023
2024-10-01,10,8028,River__8028,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,1.5482192593216897,0.0826603174209594
2024-11-01,11,8028,Reservoir__8028,Reservoir,Favorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,0.9061384521701196
2024-11-01,11,8028,River__8028,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,1.6058721090257166,0.0576528497040271
2024-12-01,12,8028,Reservoir__8028,Reservoir,Favorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,1.271930599680777
2024-12-01,12,8028,River__8028,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,1.674701846629381,0.0688297376036644
2025-01-01,13,8028,Reservoir__8028,Reservoir,Favorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,1.3665902275139796
2025-01-01,13,8028,River__8028,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,2.878319657832384,1.203617811203003
2025-02-01,14,8028,Reservoir__8028,Reservoir,Favorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,1.2442297334472716
2025-02-01,14,8028,River__8028,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,4.286219752818345,1.407900094985962
2025-03-01,15,8028,Reservoir__8028,Reservoir,Favorable,EXOG,BayesianRidge,EXOG_LAG1_ONLY,19.121599999999997,0.9551475307289422
2025-03-01,15,8028,River__8028,River,Favorable,EXOG,XGB,EXOG_LAG1_MONTH_SINCOS,4.323623921215534,0.0374041683971881
